id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brand,combined_features
53130,women,Footwear,Shoes,flats,brown,winter,2015,casual,Catwalk Women Brown Sandals,catwalk,women flats brown catwalk casual winter catwalk women brown sandals
44187,women,Personal Care,Fragrance,perfume and body mist,white,spring,2017,casual,Nike Fragrances Women 5th Element Perfume 150 ml,nike,women perfume and body mist white nike casual spring nike fragrances women 5th element perfume 150 ml
21510,women,Accessories,Bags,handbags,white,winter,2015,casual,Kiara Women Graphiti White Handbag,kiara,women handbags white kiara casual winter kiara women graphiti white handbag
51667,men,Accessories,Eyewear,sunglasses,grey,winter,2016,casual,Louis Philippe Men Grey Sunglasses,louis,men sunglasses grey louis casual winter louis philippe men grey sunglasses
22395,men,Apparel,Topwear,shirts,blue,fall,2011,casual,Mark Taylor Men Striped Blue Shirt,mark,men shirts blue mark casual fall mark taylor men striped blue shirt
35322,women,Accessories,Jewellery,earrings,silver,winter,2016,ethnic,Fabindia Women Anusuya Silver Earrings,fabindia,women earrings silver fabindia ethnic winter fabindia women anusuya silver earrings
6425,unisex,Footwear,Shoes,casual shoes,black,summer,2011,casual,Lotto Unisex Canvas Black Check Shoe,lotto,unisex casual shoes black lotto casual summer lotto unisex canvas black check shoe
18806,men,Accessories,Belts,belts,tan,summer,2011,casual,Peter England Men Casual Tan Belt,peter england,men belts tan peter england casual summer peter england men casual tan belt
23247,men,Footwear,Shoes,formal shoes,black,fall,2011,formal,Arrow Men Formal Black Shoe,arrow,men formal shoes black arrow formal fall arrow men formal black shoe
17072,women,Accessories,Belts,belts,grey,winter,2015,casual,Lino Perros Women Weaved  Grey Belt,lino perros,women belts grey lino perros casual winter lino perros women weaved  grey belt
31782,women,Apparel,Topwear,tops,blue,summer,2012,casual,Lee Women Paula Blue Top,lee,women tops blue lee casual summer lee women paula blue top
42270,unisex,Footwear,Shoes,casual shoes,black,summer,2012,casual,Vans Unisex Black & Grey Classic Shoes,vans,unisex casual shoes black vans casual summer vans unisex black & grey classic shoes
12500,men,Apparel,Topwear,shirts,black,fall,2011,casual,United Colors of Benetton Men Short Black Shirts,united colors of benetton,men shirts black united colors of benetton casual fall united colors of benetton men short black shirts
26735,men,Personal Care,Fragrance,deodorant,black,spring,2017,casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,reebok,men deodorant black reebok casual spring reebok men pack of 2 pirates of the caribbean deos
30650,men,Apparel,Topwear,tshirts,black,summer,2012,casual,Nike Men Printed Black T-shirt,nike,men tshirts black nike casual summer nike men printed black t-shirt
56026,women,Personal Care,Lips,lipstick,brown,spring,2017,casual,Colorbar Soft Touch Mousse Lipstick 025,colorbar,women lipstick brown colorbar casual spring colorbar soft touch mousse lipstick 025
21948,women,Accessories,Bags,handbags,brown,winter,2015,casual,Murcia Women Casual Brown Handbag,murcia,women handbags brown murcia casual winter murcia women casual brown handbag
32563,women,Apparel,Bottomwear,trousers,blue,summer,2012,casual,ONLY Women directoire blue Trousers,only,women trousers blue only casual summer only women directoire blue trousers
58980,women,Personal Care,Fragrance,deodorant,pink,spring,2017,casual,Colour me Women Flowers Deo,colour,women deodorant pink colour casual spring colour me women flowers deo
40143,girls,Apparel,Topwear,tops,blue,summer,2012,casual,Gini and Jony Girls Pretty Blossom Blue Top,gini & jony,girls tops blue gini & jony casual summer gini and jony girls pretty blossom blue top
10633,men,Footwear,Shoes,formal shoes,brown,fall,2011,formal,Carlton London Men Formal Brown Formal Shoes,carlton,men formal shoes brown carlton formal fall carlton london men formal brown formal shoes
24406,women,Apparel,Topwear,kurtas,red,summer,2012,ethnic,Vishudh Women Red Printed Kurta,vishudh,women kurtas red vishudh ethnic summer vishudh women red printed kurta
4716,unisex,Accessories,Watches,watches,black,winter,2016,sports,ADIDAS Unisex Response ST Analogue Black Watch,adidas,unisex watches black adidas sports winter adidas unisex response st analogue black watch
21174,women,Apparel,Topwear,tops,beige,fall,2011,casual,s.Oliver Women Stripes Beige Top,s.oliver,women tops beige s.oliver casual fall s.oliver women stripes beige top
15341,women,Apparel,Bottomwear,shorts,pink,fall,2011,sports,Nike Women Solid Pink Shorts,nike,women shorts pink nike sports fall nike women solid pink shorts
52486,women,Apparel,Innerwear,camisoles,maroon,winter,2015,casual,Red Rose Maroon Camisole,red,women camisoles maroon red casual winter red rose maroon camisole
53554,men,Apparel,Innerwear,boxers,multi,summer,2016,casual,Probase Multicoloured Printed Boxers,probase,men boxers multi probase casual summer probase multicoloured printed boxers
14293,men,Apparel,Topwear,tshirts,blue,fall,2011,casual,Classic Polo Men Stripes Blue Tshirts,classic,men tshirts blue classic casual fall classic polo men stripes blue tshirts
47366,women,Accessories,Bags,handbags,blue,summer,2012,casual,Baggit Women Blue Bag,baggit,women handbags blue baggit casual summer baggit women blue bag
6041,men,Apparel,Topwear,tshirts,navy blue,summer,2011,casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,ucb,men tshirts navy blue ucb casual summer ucb men's polo neck with lion logo navy blue t-shirt
23623,girls,Apparel,Topwear,tops,pink,fall,2011,casual,Doodle Kids Girls Pink I love Shopping Top,doodle,girls tops pink doodle casual fall doodle kids girls pink i love shopping top
17416,men,Footwear,Shoes,sports shoes,black,fall,2011,sports,Lotto Men Atlantica Black Sports Shoe,lotto,men sports shoes black lotto sports fall lotto men atlantica black sports shoe
9835,women,Apparel,Topwear,tshirts,grey,fall,2011,casual,Little Miss Women Printed Grey T-shirt,little,women tshirts grey little casual fall little miss women printed grey t-shirt
29319,unisex,Accessories,Bags,backpacks,red,summer,2012,casual,ADIDAS Unisex Chicago Bulls Red Backpack,adidas,unisex backpacks red adidas casual summer adidas unisex chicago bulls red backpack
7193,women,Apparel,Bottomwear,jeans,black,fall,2011,casual,Jealous 21 Women Black Jegging,jealous 21,women jeans black jealous 21 casual fall jealous 21 women black jegging
12958,men,Footwear,Shoes,sports shoes,black,fall,2011,sports,ADIDAS Men Sports Black Sports Shoes,adidas,men sports shoes black adidas sports fall adidas men sports black sports shoes
27283,women,Apparel,Topwear,kurtas,magenta,fall,2011,ethnic,Mother Earth Women Magenta Kurta,mother,women kurtas magenta mother ethnic fall mother earth women magenta kurta
30234,men,Footwear,Flip Flops,flip flops,black,summer,2012,casual,Numero Uno Men Black Flip Flops,numero,men flip flops black numero casual summer numero uno men black flip flops
9009,women,Accessories,Bags,handbags,brown,winter,2015,casual,Murcia Women Snake Print Bag Brown Handbags,murcia,women handbags brown murcia casual winter murcia women snake print bag brown handbags
3533,men,Apparel,Topwear,tshirts,navy blue,summer,2011,casual,Myntra Men's If You Don't Like Navy Blue T-shirt,myntra,men tshirts navy blue myntra casual summer myntra men's if you don't like navy blue t-shirt
42614,women,Accessories,Jewellery,jewellery set,gold,winter,2016,casual,Estelle Women Earrings & Pendant Set,estelle,women jewellery set gold estelle casual winter estelle women earrings & pendant set
12164,women,Apparel,Topwear,dupatta,orange,fall,2011,ethnic,Aurelia Women Voile Orange Dupatta,aurelia,women dupatta orange aurelia ethnic fall aurelia women voile orange dupatta
26351,women,Accessories,Watches,watches,white,winter,2016,casual,DKNY Women White Dial Watch NY8472,dkny,women watches white dkny casual winter dkny women white dial watch ny8472
17624,men,Apparel,Bottomwear,track pants,navy blue,fall,2011,sports,ADIDAS Men Solid Navy Blue Track Pant,adidas,men track pants navy blue adidas sports fall adidas men solid navy blue track pant
47154,girls,Apparel,Bottomwear,capris,black,summer,2012,casual,Gini and Jony Girls Black Capris,gini & jony,girls capris black gini & jony casual summer gini and jony girls black capris
35574,men,Footwear,Flip Flops,flip flops,red,summer,2013,casual,Gliders Men Esquire Red Flip Flops,gliders,men flip flops red gliders casual summer gliders men esquire red flip flops
46086,women,Footwear,Shoes,sports shoes,lavender,summer,2012,sports,ADIDAS Women Lavender Hagkok Sports Shoes,adidas,women sports shoes lavender adidas sports summer adidas women lavender hagkok sports shoes
51031,women,Apparel,Innerwear,bra,white,summer,2017,casual,Enamor White Bra,enamor,women bra white enamor casual summer enamor white bra
13284,men,Apparel,Bottomwear,shorts,black,fall,2011,casual,Gini and Jony Kids Boys Solid Black Shorts,gini & jony,men shorts black gini & jony casual fall gini and jony kids boys solid black shorts
54543,men,Footwear,Shoes,sports shoes,white,fall,2012,casual,F Sports Men White Outlander Sports Shoes,f,men sports shoes white f casual fall f sports men white outlander sports shoes
55491,women,Personal Care,Lips,lip gloss,brown,spring,2017,casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,revlon,women lip gloss brown revlon casual spring revlon gold dust poussiere doree colorburst lip gloss 024
26163,men,Apparel,Bottomwear,trousers,grey,summer,2012,formal,John Miller Men Dark Grey Trousers,john,men trousers grey john formal summer john miller men dark grey trousers
3701,women,Apparel,Topwear,tshirts,black,summer,2011,casual,Tantra Women Flower Heart Black Long T-shirt,tantra,women tshirts black tantra casual summer tantra women flower heart black long t-shirt
29917,men,Accessories,Watches,watches,white,winter,2016,casual,Police Men White Dial Watch PL12698JS,police,men watches white police casual winter police men white dial watch pl12698js
42426,women,Apparel,Topwear,kurtas,sea green,summer,2012,ethnic,Aurelia Women Sea Green Kurta,aurelia,women kurtas sea green aurelia ethnic summer aurelia women sea green kurta
32751,men,Footwear,Shoes,casual shoes,black,summer,2012,casual,FILA Men Liga II Black Shoes,fila,men casual shoes black fila casual summer fila men liga ii black shoes
56214,women,Accessories,Jewellery,earrings,gold,winter,2016,casual,Estelle Women Gold Earrings,estelle,women earrings gold estelle casual winter estelle women gold earrings
10401,women,Apparel,Topwear,tops,purple,fall,2011,casual,Jealous 21 Women Uaine Purple Tops,jealous 21,women tops purple jealous 21 casual fall jealous 21 women uaine purple tops
40371,women,Apparel,Bottomwear,jeans,navy blue,summer,2012,casual,Tokyo Talkies Women Navy Slim Fit Jeans,tokyo,women jeans navy blue tokyo casual summer tokyo talkies women navy slim fit jeans
21346,men,Accessories,Eyewear,sunglasses,gold,winter,2016,casual,Pal Zileri Men Casual Gold Frame Sunglasses,pal,men sunglasses gold pal casual winter pal zileri men casual gold frame sunglasses
45603,men,Footwear,Shoes,formal shoes,black,summer,2012,formal,Arrow Men Black Formal Shoes,arrow,men formal shoes black arrow formal summer arrow men black formal shoes
4524,men,Footwear,Shoes,sports shoes,black,summer,2011,sports,Puma Men's YugoRun Black White Shoe,puma,men sports shoes black puma sports summer puma men's yugorun black white shoe
37223,women,Apparel,Topwear,tops,blue,summer,2012,casual,United Colors of Benetton Women Blue Top,united colors of benetton,women tops blue united colors of benetton casual summer united colors of benetton women blue top
53766,men,Apparel,Topwear,tshirts,white,summer,2012,casual,Puma Men White and Navy Blue T-shirt,puma,men tshirts white puma casual summer puma men white and navy blue t-shirt
25520,girls,Apparel,Topwear,tops,white,fall,2011,casual,Doodle Kids Girls City Chic White Top,doodle,girls tops white doodle casual fall doodle kids girls city chic white top
32597,women,Apparel,Topwear,tops,black,summer,2012,casual,ONLY Women Black Top,only,women tops black only casual summer only women black top
58974,men,Personal Care,Fragrance,deodorant,gold,spring,2017,casual,Colour me Men Gold Deo,colour,men deodorant gold colour casual spring colour me men gold deo
33445,women,Accessories,Wallets,wallets,black,summer,2012,casual,Baggit Women Lamboo Mayur Black Wallet,baggit,women wallets black baggit casual summer baggit women lamboo mayur black wallet
57100,women,Apparel,Topwear,tops,pink,summer,2012,casual,Elle Women Dark Pink Top,elle,women tops pink elle casual summer elle women dark pink top
36137,women,Footwear,Shoes,sports shoes,pink,summer,2012,sports,Nike Women Free Run Pink Sports Shoes,nike,women sports shoes pink nike sports summer nike women free run pink sports shoes
41859,men,Footwear,Sandal,sandals,black,summer,2016,casual,Estd. 1977 Men Black Sandals,estd.,men sandals black estd. casual summer estd. 1977 men black sandals
21180,men,Footwear,Flip Flops,flip flops,black,summer,2011,casual,ADIDAS Men Adi Cells Black Flip Flops,adidas,men flip flops black adidas casual summer adidas men adi cells black flip flops
39943,men,Footwear,Shoes,casual shoes,brown,summer,2013,casual,GAS Men Brown Count Casual Shoes,gas,men casual shoes brown gas casual summer gas men brown count casual shoes
52472,women,Apparel,Loungewear and Nightwear,bath robe,pink,winter,2015,casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,red,women bath robe pink red casual winter red rose women white & pink polka dot print bath robe
58148,unisex,Accessories,Headwear,caps,white,fall,2012,casual,Puma Unisex White Cap,puma,unisex caps white puma casual fall puma unisex white cap
20052,women,Accessories,Mufflers,mufflers,yellow,fall,2011,casual,United Colors Of Benetton Women Yellow Muffler,united colors of benetton,women mufflers yellow united colors of benetton casual fall united colors of benetton women yellow muffler
